filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
RLC1_00_20260114202525_baia7_RLC1.jpg,baia7,2.0271828,0.9063093,1.414845,0.8939122,0.14925526,4.4932237,169.65205,172.33025,1.103376,0.54429036,0.6434009
RLC1_00_20260114215651_baia9_RLC1.jpg,baia9,1.8864607,1.0468097,1.735648,0.69842863,0.039172523,15.430922,167.13576,173.46288,0.95528346,0.50638926,0.6787632
RLC1_00_20260115050620_baia11_RLC1.jpg,baia11,1.989052,0.9716734,2.073307,0.54801387,0.009796537,0.08846932,169.60014,174.568,1.0291524,0.51740843,0.78071207
RLC1_00_20260115053328_baia11_RLC1.jpg,baia11,1.9559312,1.1081892,1.729749,0.72192544,0.047824286,0.8742447,167.41927,174.91113,0.90237296,0.4613521,0.8427595
RLC1_00_20260115061336_baia11_RLC1.jpg,baia11,1.9936234,1.1431586,1.9094154,0.59912544,0.083005674,2.4320428,167.32495,174.21896,0.8747693,0.43878362,0.80359435
RLC1_00_20260115122342_baia9_RLC1.jpg,baia9,1.8404148,1.0510316,1.7920736,0.70965946,0.08171908,11.09267,173.75618,179.39767,0.95144624,0.5169738,0.80866635
RLC1_00_20260115123445_baia11_RLC1.jpg,baia11,1.9431546,0.9425093,2.1724405,0.52665037,0.057701852,6.4198537,177.59775,177.93558,1.0609975,0.54601806,0.7452519
RLC1_00_20260115135609_baia2_RLC1.jpg,baia2,1.9270551,0.9941169,1.8675951,0.6762878,0.032171905,7.584212,179.1991,179.25034,1.0059179,0.5219975,0.79944617
RLC1_00_20260115193712_baia10_RLC1.jpg,baia10,1.8482615,1.2446576,1.6537534,0.77409625,0.06069358,2.1689813,171.02165,170.32489,0.8034338,0.43469703,0.8150392
RLC1_00_20260115194013_baia10_RLC1.jpg,baia10,1.9523234,1.3032304,1.6776718,0.7664247,0.018232241,2.0405679,161.97531,167.22841,0.76732403,0.39303118,0.79008085
RLC1_00_20260115200320_baia11_RLC1.jpg,baia11,1.9292533,1.0562255,1.6830235,0.75814253,0.109072044,6.2453837,179.04796,178.19408,0.9467675,0.49074298,0.80953467
RLC1_00_20260115204231_baia2_RLC1.jpg,baia2,1.9191363,1.0044723,1.9881796,0.55278146,0.03715288,13.855191,168.62518,179.40883,0.9955477,0.5187478,0.752312
